stance_coded	relevance	stance	stance_message	discussion_message	cost	issue	_pkey	iter
3	The discussion of affirmative action in the context of the memorial service for Betty Shabazz and the broader themes of integration and civil rights within the black community highlights the ongoing relevance and importance of affirmative action in addressing societal inequalities.	somewhat_in_favor	The author's perspective on affirmative action is critical of the ban at the University of California and emphasizes its importance in addressing inequality and promoting diversity.	"The text discusses the memorial service for Betty Shabazz, the widow of Malcolm X, who tragically died in a fire set by her grandson. The service was attended by prominent figures, marking a contrast to the funeral of Malcolm X in 1965. Shabazz led an exemplary life as a mother of six daughters, earning a doctorate and advocating for civil rights. The authors, Henry Louis Gates Jr. and Hendrik Hertzberg, reflect on the tensions within the black community regarding integration and the failure of busing to address segregation in schools. They highlight Shabazz as a carrier of her husband's political legacy, rejecting racial animus but not fully embracing integration. The authors suggest that while the black community now supports integrated workplaces, there are still challenges to overcome, including inequality and separateness. The text also briefly mentions a new ban on affirmative action at the University of California and touches on other topics such as cosmetic breast surgery and baseball. 

The author's perspective on affirmative action seems to be critical of the ban at the University of California and its potential impact on diversity, as evidenced by the low number of black students in the incoming law school class. The text suggests that affirmative action plays a crucial role in addressing inequality and promoting diversity, which aligns with the views expressed by Gates Jr. and Hertzberg in the context of Shabazz's memorial service."	0.0010705	affirmative action	txt/418395424.xml.txt	4
1	The text highlights the complexities of addressing issues of race, education, and achievement, emphasizing the importance of engaging in dialogue and considering diverse perspectives.	somewhat_against	The author presents a nuanced perspective on affirmative action, acknowledging the concerns raised by Graglia while also critiquing his opposition to affirmative action and the potential stereotypes associated with minority underachievement.	The text discusses the controversial remarks made by law Professor Lino Graglia regarding the academic competitiveness of Blacks and Mexican-Americans compared to whites in selective institutions. Graglia's comments sparked strong reactions from politicians, students, and colleagues, with some calling for his dismissal and others defending his right to free speech. The author acknowledges the concerns raised by Graglia about minority underachievement but criticizes his opposition to affirmative action and the potential interpretation that minorities are inherently underachievers. The author argues that socioeconomic circumstances, racism, and other factors play a significant role in minority achievement and highlights the historical examples of marginalized groups, like Italian-Americans, who have succeeded over time. The author emphasizes the importance of engaging in dialogue and considering diverse perspectives on issues of race and education, criticizing those who resort to condemnation rather than open discussion. Despite Graglia's controversial remarks, the author advocates for tolerance and a nuanced approach to addressing complex societal issues.	0.0010170000000000001	affirmative action	txt/418468478.xml.txt	4
1	The text is relevant to discussions on affirmative action, standardized testing, and diversity in university admissions.	somewhat_against	The author criticizes the proposal to eliminate the SAT in university admissions and argues that the focus should be on improving academic preparation for minority students rather than changing admissions criteria.	"The text discusses the issue of affirmative action in the context of university admissions, particularly focusing on the use of the Scholastic Assessment Test (SAT) in the University of California system. The author criticizes the Latino Eligibility Task Force's proposal to eliminate the SAT as a way to increase the number of Latino and black students admitted to the university. The author argues against the idea that the test is culturally biased or solely reflects family income, pointing out that Asian-Americans outscore whites on the SAT. The author suggests that the focus should be on improving the academic preparation of minority students rather than lowering standards or blaming the SAT for disparities in admissions.

The author's perspective on affirmative action is critical of efforts to eliminate standardized tests like the SAT as a means to increase diversity in universities. The author argues that the root of the issue lies in the inadequate academic preparation provided to minority students in elementary and secondary schools, rather than in the admissions process itself. The author emphasizes the importance of maintaining academic standards and improving the quality of education in order to truly address disparities in university admissions."	0.0010945	affirmative action	txt/418468651.xml.txt	4
4	The author's perspective is relevant in the context of promoting equality and addressing historical disparities in access to job training programs.	strongly_in_favor	The author's perspective is clearly in favor of affirmative action and increasing access to job training programs for black working women to address disparities and promote diversity.	"The text discusses a study conducted on job training experiences of black and white women from 1970 to 1991. The study found that while the participation of both groups in job training programs increased over the two decades, white women were more likely to participate in managerial and professional training compared to black women. In the 1980s, participation in job training programs among black women decreased, leading to a disparity in access to training programs between white and black women. The study also highlighted that the intensity of job training experiences led to higher wages for women, regardless of the duration of the program, educational level, or work history.

The author's perspective on affirmative action is that businesses should increase the accessibility of job training programs for black working women to address historical disparities and increase diversity. They advocate for expanding job training opportunities for all individuals rather than denying access to some. The author emphasizes the importance of lifelong learning and skill acquisition to adapt to changing workplace requirements. Additionally, they stress the need for businesses to invest in on-the-job training as a way to enhance human capital and increase the bottom line. The text also highlights the importance of mentoring programs, encouraging young women to pursue education, and avoiding stereotypical roles for women in the workforce."	0.0012200000000000002	affirmative action	txt/418520188.xml.txt	4
4	The text highlights the importance of affirmative action in creating equitable opportunities for minorities in public service sectors.	strongly_in_favor	The author supports affirmative action and criticizes the resistance from unions in promoting diversity in the police and fire departments.	"The text discusses the efforts of Chicago Mayor Richard Daley to promote affirmative action in the police and fire departments to create opportunities for blacks and Hispanics. The author criticizes the unions, particularly the Fraternal Order of Police and the Chicago Fire Fighters Union, for resisting these efforts and using tactics like misleading commercials to stir up resentment against Daley's affirmative action policies. The author supports Daley's push for diversity in promotions and criticizes the unions for their lack of representation and resistance to change.

The author's perspective on affirmative action is supportive, viewing it as a necessary step towards creating more equitable opportunities for minorities in the police and fire departments. The author believes that the unions' resistance to these efforts is unjustified and highlights the importance of promoting diversity within these public service sectors. The author also emphasizes the need for minorities within these departments to organize and work towards exerting influence within the unions to push for more equitable practices."	0.0007974999999999999	affirmative action	txt/418548792.xml.txt	4
1	The author's discussion of reparations and affirmative action in the context of racial discrimination against black farmers highlights their stance on addressing historical injustices through compensation rather than preference policies.	somewhat_against	The author's perspective is critical of affirmative action and supportive of reparations as a means to address historical injustices faced by African-Americans.	"The text discusses a historic ruling where the federal government agreed to pay reparations to African-American farmers for past racial discrimination by the U.S. Department of Agriculture. The settlement requires the USDA to provide cash, debt relief, and return foreclosed lands to affected black farmers. The text argues that the economic disparities faced by black farmers are rooted in a history of government-approved racial bias, justifying reparations as a means to redress this legacy. The author supports the idea of reparations as a form of compensation for historical injustices and contrasts it with the contentious debates around affirmative action.

The author's perspective on affirmative action is critical, as they suggest that discussions around reparations offer a more constructive and morally responsible approach to addressing racial inequalities compared to debates about affirmative action and other preference policies. The author argues that reparations can provide a more comprehensive and just solution to the historical injustices faced by African-Americans, highlighting the need for a cold economic calculus and moral responsibility in addressing past discrimination."	0.001068	affirmative action	txt/418768610.xml.txt	4
4	The discussion of the Chicago Fire Fighters Union's negotiations and the author's criticism of William Kugelman's stance on affirmative action highlight the relevance of this perspective in the context of promoting diversity and inclusivity in public service organizations.	strongly_in_favor	The author's perspective on affirmative action is supportive, emphasizing its importance in promoting diversity and combating racism within the fire department.	"The text discusses the Chicago Fire Fighters Union's contentious contract negotiations and the union president, William Kugelman, who is portrayed as an opponent of affirmative action. The author criticizes Kugelman's stance on merit-based promotions and his attempt to rollback diversity initiatives within the fire department. The author advocates for Mayor Richard Daley to implement reforms to address racism and pettiness within the fire department, emphasizing the need to create a command structure that reflects the diversity of Chicago.

The author's perspective on affirmative action is supportive, as they argue for the importance of considering performance, test scores, and longevity in promotions to create a more diverse fire service. They criticize Kugelman's opposition to affirmative action and his attempts to undermine diversity initiatives within the fire department. The author sees affirmative action as a necessary tool to combat racism and promote inclusivity within the department."	0.00076	affirmative action	txt/418950637.xml.txt	4
2	The discussion of using online tools to match views with candidates includes affirmative action as one of the national issues considered, highlighting its relevance in the decision-making process.	neutral	The author does not provide a clear stance on affirmative action but acknowledges its consideration in the candidate selection process.	"The text discusses how the internet can assist in choosing a presidential candidate by using websites that match individuals' views on various national issues with those of the candidates. The author shares their experience using sites like selectsmart.com and presidentmatch.com to determine which candidate aligns best with their own views. The author finds that their top match is Harry Browne, a Libertarian Party candidate, and discusses how these online tools can help voters make informed decisions based on policy preferences rather than superficial factors.

Regarding affirmative action, the author does not provide a clear stance on the issue in the text. However, the author does mention that the questionnaire on selectsmart.com asks about affirmative action among other national issues, indicating that it is a factor considered in determining compatibility with candidates. The author's perspective seems to be focused on the importance of considering policy positions and issues when choosing a candidate, rather than superficial qualities or personal biases."	0.0010455	affirmative action	txt/419118450.xml.txt	4
1	The text provides an analysis of the author's perspective on Justice Thomas' speech and his views on affirmative action, emphasizing the importance of honest discussion and debate on race-related issues.	somewhat_against	The author, Kathleen Parker, praises Justice Clarence Thomas for his stance on affirmative action and other race-related issues, highlighting his courage in advocating for principles and truth despite facing criticism and personal attacks.	"The text discusses Supreme Court Justice Clarence Thomas' speech at the American Enterprise Institute's dinner honoring him, as perceived by the author, Kathleen Parker. Parker contrasts her positive interpretation of Thomas' speech with New York Times columnist Maureen Dowd's negative portrayal. Parker finds Thomas' speech inspiring, focusing on themes of duty, honor, and courage, particularly in the face of criticism for his views on affirmative action and other race-related issues. She praises Thomas for advocating for principles and truth, despite facing personal attacks and challenges for his beliefs. Parker emphasizes the courage required to stand by one's convictions and engage in active citizenship, especially when faced with opposition and intimidation.

The author's perspective on affirmative action, as reflected in Justice Thomas' speech, is critical of the lack of honest discussion and debate on race-related issues. Parker supports Thomas' stance on questioning conventional wisdom and challenging accepted views on topics like affirmative action, school busing, and welfare. She commends Thomas for advocating for principles and truth, even in the face of personal attacks and criticism. Overall, Parker's perspective aligns with Thomas' view on the importance of courage in standing by one's convictions, particularly in the realm of race relations and public discourse."	0.0010925	affirmative action	txt/419426239.xml.txt	4
4	The text discusses the importance of considering race and ethnicity in admissions policies to foster diversity and pluralism in the wake of national tragedies, highlighting the necessity of affirmative action.	strongly_in_favor	The author presents a perspective that strongly supports affirmative action in college admissions as a means to promote diversity and create a more inclusive educational environment.	"The text discusses the evolving concept of diversity post-9/11 and its implications for affirmative action in college admissions. The author reflects on the importance of diversity in the wake of national tragedies, highlighting the need for universities to consider race and ethnicity in their admissions policies to foster a more inclusive and pluralistic educational environment. The debate over the ""diversity rationale"" in admissions is examined through various court decisions and the potential impact on minority admissions at top universities. The author argues that while merit based on test scores and grades is important, diversity in student bodies is crucial for a well-rounded educational experience. The perspective presented suggests that affirmative action is necessary to ensure a diverse student body and promote understanding and empathy among individuals from different backgrounds."	0.0009965	affirmative action	txt/419493718.xml.txt	4
0	The discussion of the scandal involving the Duffs and the misuse of affirmative-action contracts directly ties into the author's views on the subject.	strongly_against	The author expresses a critical perspective on affirmative action, highlighting how it has been abused and manipulated for personal gain through corruption and fraud.	"The text discusses a scandal involving the mayor of Chicago's friends, the Duffs, who were involved in a $100 million affirmative-action contract fraud scheme. The author, a columnist, reflects on the corruption and misuse of taxpayer dollars by the mayor's associates. The author emphasizes that the issue is not personal but a matter of public concern due to the misuse of government contracts and taxpayer money. The author criticizes the mayor for allowing his friends to benefit from government contracts at the expense of minority-owned businesses. The text also compares the media scrutiny faced by the current mayor with that faced by a previous mayor, highlighting disparities in coverage based on race.

In terms of the author's perspective on affirmative action, it is clear that they view it as a system that has been manipulated and abused by individuals like the Duffs to secure government contracts meant for minority-owned businesses. The author is critical of the corruption and fraud that has taken place under the guise of affirmative action, emphasizing the importance of holding individuals accountable for exploiting such programs."	0.001132	affirmative action	txt/419989695.xml.txt	4
3	The author's perspective on affirmative action is crucial in understanding their overall stance on racism within the Chicago Fire Department.	somewhat_in_favor	The author supports affirmative action as a necessary step towards fairness and addressing historical inequalities.	"The text discusses incidents of racism within the Chicago Fire Department, including racist radio transmissions and past instances of racial slurs and misconduct. The author condemns the racist behavior and emphasizes the importance of holding the offenders accountable, even suggesting that such behavior should be a fireable offense. The author also addresses the historical tensions within the department since its integration in 1968 and highlights the need for firefighters who do not condone racism to take a stand and help identify the perpetrators of the racist incidents. The text suggests that affirmative action has caused resentment among some firefighters but emphasizes that expressing such frustrations through bigotry is unacceptable.

The author's perspective on affirmative action seems to be supportive, indicating that it is a necessary step towards fairness and addressing historical inequalities. The author acknowledges that affirmative action may have caused resentment among some individuals but underscores that expressing this frustration through racist behavior is unjustifiable. The author calls for firefighters who are committed to public service and serving the diverse population of Chicago to take a stand against racism within the department."	0.0011545000000000001	affirmative action	txt/420033919.xml.txt	4
3	The text discusses the specific case of Trotter's appointment and its implications for affirmative action policies and racial dynamics within the department.	somewhat_in_favor	The author of the text expresses support for affirmative action by highlighting the significance of Trotter's appointment in promoting diversity and addressing racial issues within the Chicago Fire Department.	"The text discusses Mayor Richard Daley's decision to replace Fire Commissioner James Joyce, a white man, with Cortez Trotter, a black man, in the Chicago Fire Department. Trotter, who comes from the paramedic side of the department, is the first black man to lead the predominantly white department. The author points out the historical significance of Trotter's appointment and the challenges he may face, especially from some white firefighters. The text also touches on the political aspects of the decision, suggesting that it serves as a way for Daley to address racial controversies and potential backlash. Trotter's focus on diversity and his commitment to addressing human relations issues within the department are highlighted. The author emphasizes the importance of Trotter earning the respect of firefighters, navigating racial preferences, and handling the political complexities of the job.

The author's perspective on affirmative action seems to be supportive, as they highlight Trotter's role in promoting diversity and addressing racial issues within the Chicago Fire Department. They also suggest that Trotter's appointment serves a political purpose for Mayor Daley in light of racial controversies and potential legal issues related to affirmative action contracts. The author acknowledges the challenges Trotter may face in implementing affirmative action policies while dealing with opposition from the union and emphasizes the importance of Trotter's political skills in succeeding in his new role."	0.0011995	affirmative action	txt/420116341.xml.txt	4
1	The text highlights the author's perspective on affirmative action within the context of a specific case involving alleged fraud and misuse of affirmative action contracts.	somewhat_against	The author expresses skepticism and criticism towards affirmative action, particularly in the context of the Duff-Waste Management-Blue Bag deal.	"The text discusses Al ""The Mushroom"" Grzyb's lack of knowledge and refusal to comment on the Duff-Waste Management-Blue Bag deal, which involved alleged fraud and affirmative action contracts in Mayor Richard Daley's administration. The author criticizes the lack of media coverage on the issue and questions the legitimacy of the affirmative action contracts given to the Duffs, who were accused of falsely claiming minority status. The author seems to have a skeptical and critical perspective on affirmative action, suggesting that the Duffs, as white men, should not have been able to benefit from minority status. The text also highlights the political connections and corruption surrounding the deal, implicating individuals like Grzyb and Daley."	0.001009	affirmative action	txt/420158599.xml.txt	4
1	The text discusses Johnson's approach to success and his belief in meritocracy and value creation.	somewhat_against	The author presents John H. Johnson's perspective that individuals should focus on making themselves indispensable through their skills and contributions, rather than relying on affirmative action programs.	"The text discusses the life and accomplishments of John H. Johnson, a pioneer black publisher known for publications like Ebony, Jet, and Negro Digest. Johnson's successful business philosophy was summed up by his advice to ""make yourself indispensable."" He played a significant role in providing a more positive and prosperous vision of black America through his publications, challenging the mainstream media's portrayal of black individuals. Johnson's publications also paved the way for niche marketing to black and Hispanic audiences and provided employment and a platform for journalists of color. Despite some criticisms of the bourgeois tone of his publications, Johnson's impact on black media and business was profound. The author emphasizes Johnson's problem-solving skills, leadership qualities, and ability to adapt to changing times as key factors in his success.

Regarding affirmative action, the author presents Johnson's perspective that individuals should strive to make themselves indispensable through their skills, knowledge, and contributions, rather than relying solely on affirmative action programs. Johnson's example of Matthew Henson, who was hired based on his unique skills and understanding of the Inuit people rather than affirmative action, illustrates the importance of being valuable and essential in any given context. Johnson's own success in attracting major corporate advertisers to black-oriented media through his own efforts and initiatives further highlights his belief in the power of merit and value creation."	0.0011935000000000001	affirmative action	txt/420294538.xml.txt	4
2	The author's analysis of the candidates' positions on affirmative action is crucial in understanding the broader context of the election and how it may influence voter behavior, particularly among undecided voters and women.	neutral	The author's perspective on affirmative action is critical to the discussion of the 2004 presidential campaign, highlighting the differences between the candidates' stances and the potential impact on voter perception.	"The text discusses the domestic policy debate during the 2004 presidential campaign between President George W. Bush and challenger John Kerry. The author highlights the division between supporters of Bush and those who oppose him, emphasizing that the election is seen as a contest between ""lovers"" and ""haters"" of the president. The debate focused on key issues such as abortion, affirmative action, gay marriage, faith, taxes, and the role of government in health care and education, showcasing the differences between the two candidates. The author notes that Kerry performed better in the debates, offering a more consistent and clear presentation of facts and issues compared to Bush. The text also touches on the candidates' stances on various social issues, including affirmative action, where Bush was clearer in his position, advocating for a constitutional ban on gay marriage and refusing to affirm a woman's constitutional right to choose on abortion.

The author's perspective on affirmative action, as presented in the text, suggests that Bush's stance on the issue, along with his positions on other social issues, might energize Republican partisans but could potentially alienate undecided voters, particularly women. The author implies that Kerry's approach, including his support for a justice to the Supreme Court who believes in the constitutional right to abortion, may appeal more to women voters and help him gain credibility in the debates. Overall, the text underscores the importance of the candidates' performances in the debates and their ability to connect with voters on critical policy issues like affirmative action."	0.0015019999999999999	affirmative action	txt/420306539.xml.txt	4
1	The text is focused on discussing the author's perspective on affirmative action within the context of political correctness on college campuses.	somewhat_against	The author criticizes the concept of political correctness on college campuses and uses examples like the 'Affirmative Action Bake Sale' and 'Catch an Illegal Immigrant' game to mock the idea of discrimination based on race. The author supports using humor and satire to challenge societal norms and encourage critical thinking on issues like affirmative action.	"The text discusses the topic of political correctness on college campuses and the author's perspective on affirmative action. The author criticizes the self-censorship that can occur in academia, where certain critiques or criticisms may be unwelcome if they challenge prevailing cultural values. The author mentions a proposed ""Affirmative Action Bake Sale"" at Columbia College Chicago, where white or Asian students would be charged more for pastries than Latino or African-American or Native-American customers to highlight the perceived silliness of discriminating based on race. The author also mentions a satirical game called ""Catch an Illegal Immigrant"" as another example of mocking political correctness on campuses. The author appears to support the idea of using humor and satire to challenge societal norms and encourage individuals to think critically about issues such as affirmative action and political correctness."	0.0008470000000000001	affirmative action	txt/420549304.xml.txt	4
2	The discussion of affirmative action is a part of the broader analysis of the impact of extended U.S. election campaigns on national issues.	neutral	The author presents a nuanced perspective on affirmative action, acknowledging the potential for debate and change in national consensus regarding the policy.	"The text discusses the unique nature of American election campaigns compared to those in Britain, Canada, and other countries where elections are run and concluded within a shorter timeframe. The author argues that the extended U.S. campaign period, though not planned, serves several important functions. Firstly, it tests the candidates' organizational skills due to the vast size of the country. Secondly, it builds party consensus and democratic legitimacy through the prolonged primary season. The author also highlights that the endless campaign can lead to historic debates and shifts in national consensus, citing examples like welfare reform and potential changes in views on affirmative action and abortion. Lastly, the author suggests that the extended campaign satisfies the American instinct for egalitarianism by subjecting candidates to a physically and spiritually humbling ordeal before assuming the temporary ""kingship"" of the presidency.

Regarding affirmative action, the author mentions Barack Obama's suggestion of moving away from race-based preferences to class-based preferences as a potential topic for debate within the Democratic Party. The author seems to view the possibility of such a debate as a positive outcome of the extended campaign process, suggesting that it could lead to a transition to a new national consensus on affirmative action."	0.0011285	affirmative action	txt/420557855.xml.txt	4
3	The discussion of affirmative action in the context of Lewis Hamilton's career is relevant as it explores the balance between opportunities provided based on background and individual merit.	somewhat_in_favor	The author acknowledges the potential presence of affirmative action in Lewis Hamilton's journey to Formula One but emphasizes that his success is primarily a result of his talent and performance.	"The text discusses Lewis Hamilton's impressive start as a Formula One rookie, highlighting his potential to become a significant figure in the sport, likening him to a ""Tiger Woods on wheels."" The author emphasizes Hamilton's skill and determination, detailing his performances in races and his interactions with his team. The article also touches on the role of affirmative action in Hamilton's story, suggesting that there is a slight element of it present in his journey to Formula One. Hamilton's background, talent, and rapid rise through the ranks of racing are also discussed, along with the opportunities that arose for him within the McLaren-Mercedes team.

Regarding affirmative action, the author seems to suggest that while there may have been some initial support or opportunities provided to Hamilton due to his background and the need for diversity in the sport, he has proven himself solely based on his talent and performance. The text implies that Hamilton's success is not solely attributed to affirmative action but rather to his own exceptional skills and achievements."	0.0010665000000000002	affirmative action	txt/420558694.xml.txt	4
0	The discussion of affirmative action in the text is used to support the author's broader argument about corruption and deception in political practices.	strongly_against	The author's negative perspective on affirmative action is evident in their criticism of individuals benefiting from affirmative action contracts despite not meeting the intended criteria.	The text criticizes President Obama for his handling of the AIG bonuses issue and compares the situation to the political environment in Chicago, highlighting instances of hypocrisy and lack of transparency. The author suggests that Democrats, including Obama and Speaker Pelosi, were aware of the AIG bonuses but feigned outrage for political reasons. The author also draws parallels between the political practices in Washington and Chicago, implying a culture of corruption and cronyism. The author's perspective on affirmative action is negative, as they reference instances where individuals benefited from affirmative action contracts despite not meeting the intended criteria, suggesting it as an example of corruption and deception.	0.0009895	affirmative action	txt/420733639.xml.txt	4
3	The text provides insight into the author's stance on affirmative action through their discussion of the IMPACT program and its efforts to address diversity on nonprofit boards in Chicago.	somewhat_in_favor	The author's perspective on affirmative action is inferred from their positive portrayal of the IMPACT program and its goals of increasing diversity on nonprofit boards by intentionally seeking out highly qualified minority candidates.	"The text discusses the issue of diversity on nonprofit boards in Chicago and the efforts made through a program called IMPACT to increase minority representation. The program was funded by organizations like the Joyce Foundation, Boeing Co., and The Chicago Community Trust, and aimed to place highly qualified minorities on the boards of Chicago's largest nonprofits. The program faced challenges in finding diverse candidates due to the dominance of white men in corporate boardrooms, but ultimately succeeded in placing nine individuals on six boards.

The author's perspective on affirmative action, as reflected in the text, seems to be positive. The program, IMPACT, was aimed at increasing diversity on nonprofit boards by intentionally seeking out highly qualified minority candidates who may not have been part of the usual pool of nominees. The author highlights the importance of such initiatives in addressing the lack of diversity in leadership positions and acknowledges the challenges faced in recruiting diverse candidates. Overall, the author seems to support the idea of affirmative action as a means to promote diversity and inclusion in leadership roles."	0.001098	affirmative action	txt/420906077.xml.txt	4
2	The text discusses various social issues and emphasizes the enduring value of King's vision and program in the context of contemporary debates on affirmative action.	neutral	The author provides a nuanced analysis of Martin Luther King Jr.'s perspective on affirmative action, highlighting the complexity and ambivalence in King's positions.	The author discusses Martin Luther King Jr.'s perspective on affirmative action and emphasizes that King was not just a dreamer but also a problem solver. The author cautions against fitting King into neat ideological boxes and highlights the complexity and ambivalence in King's positions that could be praised or criticized by both liberals and conservatives. The author also outlines King's views on various social issues such as the black family crisis, educational neglect, political apathy, corporate racism, economic empowerment, crime and violence, and welfare. While some of King's ideas may seem piecemeal or have been implemented, tried, discarded, or discredited, the author argues that King's vision and program still hold value and are more substantial than what some politicians and community leaders offer today.	0.001056	affirmative action	txt/421118533.xml.txt	4
1	The discussion of affirmative action is relevant as it is presented as one of the ongoing issues in California that contributes to the sense of familiarity and repetition in the state's public scene.	somewhat_against	The author expresses a somewhat cynical view of California's political landscape, highlighting the historical trend of politicians campaigning against marginalized groups, including those who benefit from affirmative action.	The text discusses the ever-changing yet repetitive nature of life in California, focusing on themes such as water scarcity, political patterns, and ongoing issues like affirmative action. The author expresses a somewhat cynical view of California's political landscape, highlighting the historical trend of politicians campaigning against marginalized groups, including those who benefit from affirmative action. The author suggests that despite the constant changes and new developments in California, certain issues and storylines persist over time, creating a sense of familiarity and repetition in the state's public scene. The text also touches on the cyclical nature of news reporting and the predictability of certain headlines and controversies in California.	0.000959	affirmative action	txt/421152514.xml.txt	4
2	The discussion of affirmative action is relevant as it pertains to how public sentiment and political dynamics may change in a climate of optimism.	neutral	The author acknowledges the importance of affirmative action but suggests that its urgency may diminish in times of optimism.	"The text discusses the return of American optimism as a significant but often overlooked development. The author highlights the shift in public perception towards a more positive outlook on the country's future, citing factors such as economic growth, low unemployment, decreasing crime rates, and a sense of America being at the forefront of technological advancements. The author suggests that this resurgence of optimism could have profound implications for politics, potentially changing the dynamics of policy-making and public sentiment.

Regarding affirmative action, the author notes that in the past, both conservatives and liberals framed their agendas around addressing the anxieties and concerns of Americans. However, with the current atmosphere of optimism, the author suggests that issues like affirmative action may lose some of their urgency as the public mood shifts towards a more positive outlook on the future. The text implies that in times of optimism, the public may be less inclined towards ideological crusades and more open to compromise and incremental progress on contentious issues."	0.001175	affirmative action	txt/421214771.xml.txt	4
4	The author's discussion of civil rights enforcement and the importance of promoting equal opportunities aligns with their perspective on affirmative action.	strongly_in_favor	The author supports affirmative action as a crucial tool to address racial inequality and discrimination.	"The author of the text discusses the importance of enforcing civil rights laws to ensure equal opportunities for all individuals, regardless of race, ethnicity, religion, or disability. The author supports a proposal by the Clinton administration to boost civil rights enforcement, citing the persistence of racial barriers and the need for stricter consequences for those who do not make decisions impartially. The author highlights Supreme Court Justice Ruth Bader Ginsburg's dissent on affirmative action, emphasizing the ongoing racial inequality and discrimination in various aspects of society. The author also mentions the need for increased funding for agencies like the Equal Employment Opportunity Commission and the Justice Department's civil rights division to address backlogs and improve enforcement. Overall, the author advocates for rigorous enforcement of civil rights laws to provide everyone with a fair shot at achieving their goals.

The author's perspective on affirmative action is supportive, as they believe that affirmative action plays a crucial role in addressing racial inequality and discrimination. They argue that opponents of affirmative action who claim to support equal opportunity should also support tougher enforcement of laws that promote equality. The author sees affirmative action as a necessary tool to combat discrimination and promote diversity and equal opportunities in various areas such as employment, housing, and education."	0.0008945	affirmative action	txt/421215181.xml.txt	4
2	The author's discussion of affirmative action is relevant as it is linked to a specific political figure's decision not to run for governor and how their stance on the issue may have played a role in that decision.	neutral	The author does not explicitly express their own perspective on affirmative action but discusses its potential impact on a political candidate's decision and chances in an election.	"The author discusses the importance of having ""fire in the belly"" in both sports and politics. They emphasize the value of enthusiasm, energy, and courage in candidates for political office, arguing that those with a strong drive are more likely to be effective and dedicated leaders. The author criticizes potential candidates who did not enter the gubernatorial race due to a lack of motivation, urging the political establishment to focus on the candidates who are actively competing.

Regarding affirmative action, the author mentions that L.A. Mayor Richard Riordan did not support anti-affirmative action initiatives. The author implies that Riordan's stance on affirmative action may have influenced his decision not to run for governor, suggesting that his position on this issue could have impacted his chances in the race. The author does not explicitly state their own perspective on affirmative action but highlights Riordan's position in the context of the political dynamics of the gubernatorial race."	0.0010995	affirmative action	txt/421228265.xml.txt	4
2	The author's perspective on affirmative action is intertwined with their broader concerns about the decline in personal relationships among legislators and its implications for policymaking.	neutral	The author expresses concern about the impact of deteriorating personal relationships among legislators on their ability to address public policy issues effectively. They highlight the importance of understanding each other's backgrounds and motivations for productive discourse.	"The author reflects on the changes in the California state Capitol during their 24 years as a state legislator. They note positive developments such as increased public involvement in influencing state policy and a more diverse legislature. However, they express concern about the decline in personal relationships among legislators, which they believe makes it harder to agree on public policy. The author emphasizes the importance of personal connections and lament the lack of bipartisan socializing and respect in today's political climate. They attribute the deterioration of relationships in the Legislature to factors like term limits, increased partisanship, and societal changes.

The author's perspective on affirmative action is critical of the racial undertones and lack of sensitivity or understanding displayed by legislators from different backgrounds during debates on issues like affirmative action, bilingual education, and illegal immigration. They believe that the erosion of personal relationships has contributed to this lack of empathy and respectful discourse. The author argues that developing personal relationships and understanding each other's backgrounds and motivations is crucial for legislators to effectively address the complex issues facing California."	0.0009815	affirmative action	txt/421303437.xml.txt	4
1	The text highlights the need for a more comprehensive approach to fighting racism that considers the intersection of race and class, suggesting policies beyond traditional affirmative action measures.	somewhat_against	The author's perspective on affirmative action is critical of its current implementation, arguing that it has not adequately addressed economic disparities faced by poor people of color.	"The text discusses President Bill Clinton's race-dialogue initiative, highlighting the author's perspective on affirmative action. The author argues that while affirmative action has helped create opportunities for professionals of color, it has not adequately addressed the economic struggles faced by poor people of color. The text critiques the co-optation of civil rights organizations by corporate interests in the 1960s, which led to a focus on ""black capitalism"" rather than addressing the needs of the working and poverty classes. The author advocates for a more comprehensive approach to fighting racism that considers the intersection of race and class, and suggests policies such as equalizing school funding and creating employment opportunities to address systemic inequalities. The text emphasizes the importance of understanding that racism is experienced differently across economic classes and calls for a variety of strategies to combat it effectively."	0.001245	affirmative action	txt/421333085.xml.txt	4
