coder_id	stance3	origin	coder_quality	filename	date	source	author	author_normalized	keywords	title	word_count	relevant	year
65a19f3684065b3606fbaa13	0	prolific B	TRUE	txt/2424705741.xml.txt	2020-07-19	Los Angeles Times	Daniel S. Lucks	Lucks, Daniel S	Nominations,African Americans,Race relations,Law enforcement,Racism,Political parties,Voting Rights Act,Political campaigns,Middle class,States rights,Murders & murder attempts,Civil rights movements,White supremacy	Trump, true Reagan Republican; Reagan perfected the use of racist dog-whistle language	1037	TRUE	2020
65a19f3684065b3606fbaa13	-0.75	prolific B	TRUE	txt/409718670.xml.txt	2004-11-01	The Washington Post	Charles Lane	Lane, Charles	Disclosure,Cancer,Judges & magistrates,Health	Justices Too Tightlipped on Their Health?	635	FALSE	2004
65a19f3684065b3606fbaa13	0.75	prolific B	TRUE	txt/1548604795.xml.txt	2014-01-01	The Washington Post	NA	NA	Colleges & universities,Admissions policies,Supreme Court decisions,Federal court decisions,Litigation,Affirmative action	U.T. Austin's affirmative action program is a careful effort to ensure diversity (Posted 2014-07-28 00:15:53)	546	TRUE	2014
652ee4c19af20c91c9d88a65	0	prolific B	FALSE	txt/408366163.xml.txt	1998-03-30	The Washington Post	Fred Hiatt	Hiatt, Fred	Foreign policy,Trade barriers,Human rights	Foreign Affairs in Annapolis	912	FALSE	1998
652ee4c19af20c91c9d88a65	0	prolific B	FALSE	txt/1919844871.xml.txt	2017-07-18	Los Angeles Times	NA	NA	Attorneys general,Capital punishment,Referendums,Partisanship,Affirmative action,Initiatives,Editorials	Is there bias on our ballots? To avoid charges of partisanship, let an independent third party put titles and summaries on initiatives.	675	TRUE	2017
652ee4c19af20c91c9d88a65	0.75	prolific B	FALSE	txt/1370789528.xml.txt	2013-01-01	The Washington Post	NA	NA	Federal court decisions,Litigation,Equal rights,Voting Rights Act,African Americans	Supreme Court can tune up the Voting Rights Act (Posted 2013-06-25 02:35:16)	739	TRUE	2013
652ee4c19af20c91c9d88a65	NA	prolific B	FALSE	txt/2065768718.xml.txt	2018-07-08	New York Times	David Leonhardt	Leonhardt, David	Conservatism,Nominations,Hearings & confirmations,Abortion,Political parties	This Is No Time for Liberal Despair	844	FALSE	2018
652ee4c19af20c91c9d88a65	0	prolific B	FALSE	txt/432991807.xml.txt	2005-02-27	New York Times	James Atlas	Atlas, James	Political correctness,Gender differences,Sexism,Leadership	The Battle Behind the Battle at Harvard	1116	FALSE	2005
652ee4c19af20c91c9d88a65	0	prolific B	FALSE	txt/2414754878.xml.txt	2020-06-19	New York Times	Linda Greenhouse	Greenhouse, Linda	Presidents,National security,Voting rights,Federal court decisions,Administrative law,State court decisions	Roberts to Trump: Don’t Take the Supreme Court for Granted	1372	FALSE	2020
652ee4c19af20c91c9d88a65	0.75	prolific B	FALSE	txt/432317583.xml.txt	2003-02-19	New York Times	Sara Rimer	Rimer, Sara	Higher education,Curricula,Books,Humanities	Justifying a Liberal Arts Education in Difficult Times	1042	TRUE	2003
652ee4c19af20c91c9d88a65	-0.75	prolific B	FALSE	txt/900173941.xml.txt	2011-10-22	New York Times	Joe Nocera	Nocera, Joe	Nominations,Activists,Hearings & confirmations	The Ugliness Started With Bork	794	FALSE	2011
652ee4c19af20c91c9d88a65	0	prolific B	FALSE	txt/1761271674.xml.txt	2016-01-31	The Washington Post	Harold O Levy	Levy, Harold O	College admissions,Low income groups,Admissions policies,College students	Ease the poverty penalty in college admissions	772	TRUE	2016
60fece35afedb0bdd821592a	NA	prolific B	TRUE	txt/420158599.xml.txt	2004-11-24	Chicago Tribune	John Kass	Kass, John	Public officials,Criminal investigations,Corruption in government -- Chicago Illinois	'Mushroom' answers phone but little else	776	FALSE	2004
60fece35afedb0bdd821592a	NA	prolific B	TRUE	txt/421978637.xml.txt	2005-02-27	Los Angeles Times	NA	NA	Cancer,Federal state relations,Editorials -- Rehnquist, William H	Rehnquist's Mixed Legacy	892	FALSE	2005
60fece35afedb0bdd821592a	0.75	prolific B	TRUE	txt/422316037.xml.txt	2009-07-17	Los Angeles Times	Anonymous	Anonymous	Legislation,Judges & magistrates,Decision making,Constitutional law,Hearings & confirmations	SOTOMAYOR CONFIRMATION HEARING / REACTIONS; 'Mastered the art of saying a lot while saying very little'	623	FALSE	2009
60fece35afedb0bdd821592a	0.75	prolific B	TRUE	txt/423943644.xml.txt	1980-06-08	New York Times	NA	NA	NA	BEHIND THE MIAMI RIOT; by David Whitman	793	NA	1980
60fece35afedb0bdd821592a	0.75	prolific B	TRUE	txt/418239486.xml.txt	1997-02-23	Chicago Tribune	Clarence Page.	Page, Clarence	RELIGION,Race relations,Religion	HOW CHURCHES CAN HEAL OUR RACIAL DIVIDE	721	TRUE	1997
60fece35afedb0bdd821592a	-0.75	prolific B	TRUE	txt/1951409635.xml.txt	2017-10-17	New York Times	Bari A. Williams	Williams, Bari A	Racial identity,Multiculturalism & pluralism,Race,Leadership,Employees,Gender,Shortages,Computer industry,Software industry,Workplace diversity	Diversity Is Not in Your Head	1661	TRUE	2017
60fece35afedb0bdd821592a	NA	prolific B	TRUE	txt/432876223.xml.txt	2004-10-31	New York Times	John Tierney	Tierney, John	Presidential elections,Politics	O.K., Students, a Final Exam	990	FALSE	2004
60fece35afedb0bdd821592a	0.75	prolific B	TRUE	txt/1022742622.xml.txt	2012-07-01	Los Angeles Times	Drew Westen	Westen, Drew	Candidates,American history,Presidential elections	Vision quest	1006	FALSE	2012
60fece35afedb0bdd821592a	0.75	prolific B	TRUE	txt/1370789528.xml.txt	2013-01-01	The Washington Post	NA	NA	Federal court decisions,Litigation,Equal rights,Voting Rights Act,African Americans	Supreme Court can tune up the Voting Rights Act (Posted 2013-06-25 02:35:16)	739	TRUE	2013
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/2236625026.xml.txt	1997-11-24	New York Times	NA	NA	Supreme Court decisions,Race,Civil rights,State court decisions,Affirmative action	Settling on Affirmative Action	253	TRUE	1997
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/421508307.xml.txt	2000-05-04	Los Angeles Times	George Skelton	Skelton, George	Public officials,Leadership,State government	California and the West; A Standout in an Otherwise Feeble GOP Field	718	FALSE	2000
64488a23553ba5078eb6cb9e	-0.75	prolific B	TRUE	txt/420733639.xml.txt	2009-03-22	Chicago Tribune	John Kass	Kass, John	Politics,Bonuses	Chicago Way extension runs right through D.C.	842	FALSE	2009
64488a23553ba5078eb6cb9e	0	prolific B	TRUE	txt/419118450.xml.txt	2000-01-03	Chicago Tribune	Steve Chapman	Chapman, Steve	Web sites,Presidential elections,Internet,Online information services	FINDING MR. RIGHT AT THE POLLS	831	FALSE	2000
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/420158599.xml.txt	2004-11-24	Chicago Tribune	John Kass	Kass, John	Public officials,Criminal investigations,Corruption in government -- Chicago Illinois	'Mushroom' answers phone but little else	776	FALSE	2004
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/418239486.xml.txt	1997-02-23	Chicago Tribune	Clarence Page.	Page, Clarence	RELIGION,Race relations,Religion	HOW CHURCHES CAN HEAL OUR RACIAL DIVIDE	721	TRUE	1997
64488a23553ba5078eb6cb9e	0	prolific B	TRUE	txt/398482848.xml.txt	1996-04-04	Wall Street Journal	Granger, Michael Y	Granger, Michael Y	Institutional investments,Employment,Venture capital,Fiscal policy,Tax incentives,Private equity,Tax cuts,Tax reform,Job creation,Capital gains,Equity,Fund raising,Legislation,Black people	Cut cap gains tax, boost black jobs	723	TRUE	1996
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/421600586.xml.txt	2000-11-26	Los Angeles Times	SHARON WOODSON-BRYANT	Woodson-Bryant, Sharon	NA	Valley Perspective; Race and Politics Make for Complicated Loyalties, Choices	651	NA	2000
64488a23553ba5078eb6cb9e	0.75	prolific B	TRUE	txt/2635873593.xml.txt	2022-03-06	New York Times	Linda Greenhouse	Greenhouse, Linda	Nominations,Presidents,Multiculturalism & pluralism,Race,Federal court decisions,Secondary schools,State court decisions,School boards,Affirmative action	Judge Jackson Could Change the Court	2519	TRUE	2022
5f330bfd7109cd0e649566b6	0.75	prolific B	TRUE	txt/2454579785.xml.txt	2020-10-28	Chicago Tribune	Dahleen Glanton	Glanton, Dahleen	Presidents,African Americans,Racism	Trump's claim about doing more for black people makes me sick	805	TRUE	2020
5f330bfd7109cd0e649566b6	0	prolific B	TRUE	txt/421609713.xml.txt	2001-03-10	Los Angeles Times	FELICIA CLARK	Clark, Felicia	NA	VOICES / A FORUM FOR COMMUNITY ISSUES; Essay; No Need for 57 Census Varieties	455	NA	2001
5f330bfd7109cd0e649566b6	0	prolific B	TRUE	txt/752088707.xml.txt	2010-09-23	New York Times	NA	NA	Nominations,Congressional committees,Federal court decisions,Judiciary,Political appointments,Editorials -- Judiciary	An Extreme Judicial Blockade	424	FALSE	2010
5f330bfd7109cd0e649566b6	-0.75	prolific B	TRUE	txt/2565796466.xml.txt	2021-08-29	Los Angeles Times	NA	NA	Equality,Governors,Democracy,Coronaviruses,Natural resources,COVID-19	Opinion: California's values, not just Gavin Newsom, are on the recall ballot	891	FALSE	2021
5f330bfd7109cd0e649566b6	NA	prolific B	TRUE	txt/2414754878.xml.txt	2020-06-19	New York Times	Linda Greenhouse	Greenhouse, Linda	Presidents,National security,Voting rights,Federal court decisions,Administrative law,State court decisions	Roberts to Trump: Don’t Take the Supreme Court for Granted	1372	FALSE	2020
5f330bfd7109cd0e649566b6	0	prolific B	TRUE	txt/398482848.xml.txt	1996-04-04	Wall Street Journal	Granger, Michael Y	Granger, Michael Y	Institutional investments,Employment,Venture capital,Fiscal policy,Tax incentives,Private equity,Tax cuts,Tax reform,Job creation,Capital gains,Equity,Fund raising,Legislation,Black people	Cut cap gains tax, boost black jobs	723	TRUE	1996
5f330bfd7109cd0e649566b6	0	prolific B	TRUE	txt/432415722.xml.txt	2003-06-29	New York Times	STEVEN A. HOLMES and GREG WINTER	NA	Affirmative action,Supreme Court decisions,Race relations,School finance,Socioeconomic factors	Fixing the Race Gap in 25 Years or Less	1619	TRUE	2003
5f330bfd7109cd0e649566b6	-0.75	prolific B	TRUE	txt/418249271.xml.txt	1997-10-19	Chicago Tribune	NA	NA	Editorials,Police,Diversity training	A DIVERSE CITY NEEDS DIVERSE COPS	438	FALSE	1997
5f330bfd7109cd0e649566b6	0	prolific B	TRUE	txt/2213159829.xml.txt	2014-07-28	New York Times	NA	NA	Editorials,Annual reports,Federal court decisions	Morning Views	774	FALSE	2014
5add6b6aeb60400001536f2c	0.75	prolific B	TRUE	txt/421215181.xml.txt	1998-01-21	Los Angeles Times	NA	NA	Editorials,Civil rights,Government spending,Discrimination,Law enforcement,Federal legislation	Teeth for Anti-Bias Laws	419	TRUE	1998
5add6b6aeb60400001536f2c	NA	prolific B	TRUE	txt/409718670.xml.txt	2004-11-01	The Washington Post	Charles Lane	Lane, Charles	Disclosure,Cancer,Judges & magistrates,Health	Justices Too Tightlipped on Their Health?	635	FALSE	2004
5add6b6aeb60400001536f2c	0.75	prolific B	TRUE	txt/409076441.xml.txt	2001-04-16	The Washington Post	Al Kamen	Kamen, Al	Politics,Standards,Federal regulation,Arsenic,Drinking water	The Take on the Arsenic Flap	647	FALSE	2001
5add6b6aeb60400001536f2c	0.75	prolific B	TRUE	txt/2212953270.xml.txt	2014-11-01	New York Times	NA	NA	Computer engineering,Students,Classrooms,African Americans,Women	They Call Me Doctor Berry	814	TRUE	2014
5add6b6aeb60400001536f2c	0	prolific B	TRUE	txt/433917131.xml.txt	2008-08-06	New York Times	Maureen Dowd	Dowd, Maureen	Political campaigns,Presidential elections	McCain's Green-Eyed Monster	776	FALSE	2008
5add6b6aeb60400001536f2c	0.75	prolific B	TRUE	txt/408580425.xml.txt	2000-01-31	The Washington Post	William Raspberry	Raspberry, William	Conservatism,Political behavior,Presidential elections,Racism,White people	Colorblind Conservatives?	653	TRUE	2000
5add6b6aeb60400001536f2c	NA	prolific B	TRUE	txt/432876223.xml.txt	2004-10-31	New York Times	John Tierney	Tierney, John	Presidential elections,Politics	O.K., Students, a Final Exam	990	FALSE	2004
5add6b6aeb60400001536f2c	0.75	prolific B	TRUE	txt/2417314051.xml.txt	2020-06-26	Los Angeles Times	Jennifer Lee	Lee, Jennifer	Gender differences,Admissions policies,Asian Americans,Women,Race,Affirmative action	Op-Ed: Why California needs affirmative action more than ever	735	TRUE	2020
5add6b6aeb60400001536f2c	-0.75	prolific B	TRUE	txt/900173941.xml.txt	2011-10-22	New York Times	Joe Nocera	Nocera, Joe	Nominations,Activists,Hearings & confirmations	The Ugliness Started With Bork	794	FALSE	2011
6112e667b3361fc937de0e3a	NA	prolific B	TRUE	txt/2100741387.xml.txt	2018-09-08	Los Angeles Times	David G. Savage	Savage, David G	Hearings & confirmations,Same sex marriage,Partisanship,Supreme Court decisions	ANALYSIS; Senate testimony insights; Kavanaugh's Supreme Court hearing shows growing partisanship, but reveals little about his views on the law.	1282	FALSE	2018
6112e667b3361fc937de0e3a	NA	prolific B	TRUE	txt/432991807.xml.txt	2005-02-27	New York Times	James Atlas	Atlas, James	Political correctness,Gender differences,Sexism,Leadership	The Battle Behind the Battle at Harvard	1116	FALSE	2005
6112e667b3361fc937de0e3a	0	prolific B	TRUE	txt/421591042.xml.txt	2001-02-26	Los Angeles Times	HALFORD H. FAIRCHILD	Fairchild, Halford H	College admissions,Education policy,Entrance examinations	Commentary; SAT's 'Halo Effect' Casts a Long Shadow	758	TRUE	2001
6112e667b3361fc937de0e3a	0.75	prolific B	TRUE	txt/421552708.xml.txt	1999-04-20	Los Angeles Times	AGUSTIN GURZA	Gurza, Agustin	Affirmative action,Minority & ethnic groups,College admissions	A Father-Son Discussion on Affirmative Action	756	TRUE	1999
6112e667b3361fc937de0e3a	NA	prolific B	TRUE	txt/421152514.xml.txt	1997-03-19	Los Angeles Times	PETER H. KING	King, Peter H	Water supply,Politics,News media	Calling All Milk Cows: A Roundup	786	FALSE	1997
6112e667b3361fc937de0e3a	0	prolific B	TRUE	txt/434126284.xml.txt	2009-07-26	New York Times	Helene Cooper	Cooper, Helene	Admissions policies,Minority & ethnic groups,Colleges & universities,Black college students,Affirmative action	Meet The New Elite, Not Like The Old	1292	TRUE	2009
6112e667b3361fc937de0e3a	-0.75	prolific B	TRUE	txt/398288078.xml.txt	1991-11-11	Wall Street Journal	Lynch, Frederick R	Lynch, Frederick R	Men,Government employees,Affirmative action,Hiring,Working class,Annual reports,Employment discrimination,Public sector,Racism,Minority & ethnic groups,Community colleges,Anger,Reverse discrimination,Multiculturalism & pluralism,Race,Baby boomers,Civil rights,Males,Political advertising,White people	Tales from an Oppressed Class	1516	TRUE	1991
6112e667b3361fc937de0e3a	-0.75	prolific B	TRUE	txt/759996654.xml.txt	2010-10-27	The Washington Post	Kathleen Parker	Parker, Kathleen	Hearings & confirmations,Apologies,Sexual harassment	High-tech lynching, redux	735	FALSE	2010
6112e667b3361fc937de0e3a	0	prolific B	TRUE	txt/408649107.xml.txt	2000-08-26	The Washington Post	Colbert I. King	King, Colbert I	Political campaigns,Cabinet,Presidential elections	Voters Deserve to Know	1032	FALSE	2000
55524d56fdf99b0152c81fef	0.75	prolific B	TRUE	txt/1011079659.xml.txt	2012-05-06	Chicago Tribune	Clarence Page	Page, Clarence	Criminal justice,Jargon	Conservative cliches	713	FALSE	2012
55524d56fdf99b0152c81fef	-0.75	prolific B	TRUE	txt/431493919.xml.txt	2000-07-05	New York Times	Matthew Purdy	Purdy, Matthew	Independence Day,Race relations,Demonstrations & protests,Baptist churches,Multiculturalism & pluralism,White supremacy	A Lesson In Bigotry And Liberty	729	TRUE	2000
55524d56fdf99b0152c81fef	0.75	prolific B	TRUE	txt/418468478.xml.txt	1997-09-30	Chicago Tribune	Richard Estrada. The Dallas Morning News.	NA	Minority & ethnic groups,Affirmative action,Colleges & universities,Academic achievement	TOLERANCE FOR UNEASY DISCUSSIONS	709	TRUE	1997
55524d56fdf99b0152c81fef	0	prolific B	TRUE	txt/421118533.xml.txt	1997-01-20	Los Angeles Times	EARL OFARI HUTCHINSON	HUTCHINSON, EARL OFARI	Civil rights,History	PERSPECTIVE ON MARTIN LUTHER KING JR.; A Visionary With More Than a Dream; Today's fuzzy icon had many practical ideas for improving the lot of blacks, some now taken for granted.	903	TRUE	1997
55524d56fdf99b0152c81fef	0.75	prolific B	TRUE	txt/2417314051.xml.txt	2020-06-26	Los Angeles Times	Jennifer Lee	Lee, Jennifer	Gender differences,Admissions policies,Asian Americans,Women,Race,Affirmative action	Op-Ed: Why California needs affirmative action more than ever	735	TRUE	2020
55524d56fdf99b0152c81fef	-0.75	prolific B	TRUE	txt/1774364135.xml.txt	2016-03-20	Los Angeles Times	Jon A. Shields	Shields, Jon A	Admissions policies,Students,Affirmative action,Studies,Social sciences,Politics,Multiculturalism & pluralism,Political parties,Conservatism	Affirmative action for conservatives?	974	TRUE	2016
55524d56fdf99b0152c81fef	0.75	prolific B	TRUE	txt/2761519572.xml.txt	2023-01-07	New York Times	Nancy Gertner	Gertner, Nancy	Desegregation,Arbitration,Court hearings & proceedings,Law schools,Sex crimes,Murders & murder attempts,Civil rights,Trials,State court decisions,Judiciary,Judges & magistrates	What Went Unsaid in the Chief Justice’s Report on the Judiciary	1062	TRUE	2023
55524d56fdf99b0152c81fef	-0.75	prolific B	TRUE	txt/409707034.xml.txt	2004-11-28	The Washington Post	George F. Will	Will, George F	Colleges & universities,Studies,Liberalism,College professors	Academia, Stuck To the Left	729	TRUE	2004
55524d56fdf99b0152c81fef	0.75	prolific B	TRUE	txt/2832640273.xml.txt	2023-07-03	The Washington Post	Jennifer Rubin	Rubin, Jennifer	Womens health,Term limitations,Democracy,Voting rights,Voters,Debt cancellation,Politics,Judicial reviews,Affirmative action,Student debt	Self-government is worth defending	1145	TRUE	2023
6019bbb66e5c2815ba3728b6	0	prolific B	TRUE	txt/752088707.xml.txt	2010-09-23	New York Times	NA	NA	Nominations,Congressional committees,Federal court decisions,Judiciary,Political appointments,Editorials -- Judiciary	An Extreme Judicial Blockade	424	FALSE	2010
6019bbb66e5c2815ba3728b6	-0.75	prolific B	TRUE	txt/420733639.xml.txt	2009-03-22	Chicago Tribune	John Kass	Kass, John	Politics,Bonuses	Chicago Way extension runs right through D.C.	842	FALSE	2009
6019bbb66e5c2815ba3728b6	0	prolific B	TRUE	txt/409076441.xml.txt	2001-04-16	The Washington Post	Al Kamen	Kamen, Al	Politics,Standards,Federal regulation,Arsenic,Drinking water	The Take on the Arsenic Flap	647	FALSE	2001
6019bbb66e5c2815ba3728b6	0.75	prolific B	TRUE	txt/421215181.xml.txt	1998-01-21	Los Angeles Times	NA	NA	Editorials,Civil rights,Government spending,Discrimination,Law enforcement,Federal legislation	Teeth for Anti-Bias Laws	419	TRUE	1998
6019bbb66e5c2815ba3728b6	-0.75	prolific B	TRUE	txt/2154417607.xml.txt	2018-12-12	Wall Street Journal	Jason L. Riley	Riley, Jason L	Minority students,Hispanic Americans,Hispanic students,Black students,Schools,Admissions policies,Race,Affirmative action,Asian people	Racial Preferences Aren't Only an American Problem; Discriminatory programs tend to benefit the well-off instead of the poor. And they never seem to end.	766	TRUE	2018
6019bbb66e5c2815ba3728b6	0	prolific B	TRUE	txt/420294538.xml.txt	2005-08-10	Chicago Tribune	Clarence Page	Page, Clarence	Fatalities,Publishing industry,Black history	'Indispensable' ; Johnson advised that the secret to success was to make yourself indispensable. He did and he was.	762	TRUE	2005
6019bbb66e5c2815ba3728b6	0.75	prolific B	TRUE	txt/2090998076.xml.txt	2018-08-22	Los Angeles Times	Gustavo Arellano	Arellano, Gustavo	Hispanic Americans,Careers,Minority & ethnic groups,Political parties,Mayors	Happy birthday, Pedro	810	TRUE	2018
6019bbb66e5c2815ba3728b6	0	prolific B	TRUE	txt/409718670.xml.txt	2004-11-01	The Washington Post	Charles Lane	Lane, Charles	Disclosure,Cancer,Judges & magistrates,Health	Justices Too Tightlipped on Their Health?	635	FALSE	2004
6019bbb66e5c2815ba3728b6	0.75	prolific B	TRUE	txt/421600586.xml.txt	2000-11-26	Los Angeles Times	SHARON WOODSON-BRYANT	Woodson-Bryant, Sharon	NA	Valley Perspective; Race and Politics Make for Complicated Loyalties, Choices	651	NA	2000
5e6cd7d5e1924c2888545bbb	0	prolific B	TRUE	txt/1022742622.xml.txt	2012-07-01	Los Angeles Times	Drew Westen	Westen, Drew	Candidates,American history,Presidential elections	Vision quest	1006	FALSE	2012
5e6cd7d5e1924c2888545bbb	NA	prolific B	TRUE	txt/409936292.xml.txt	2005-04-24	The Washington Post	Jeffrey H. Birnbaum	Birnbaum, Jeffrey H	Political campaigns,Federal legislation,Public policy	The Forces That Set the Agenda	1740	FALSE	2005
5e6cd7d5e1924c2888545bbb	NA	prolific B	TRUE	txt/424505995.xml.txt	1982-12-14	New York Times	Schanberg, Sydney H.	Schanberg, Sydney H.	ROADS AND TRAFFIC,BUILDING (CONSTRUCTION),SUITS AND LITIGATION,GOVERNMENT SPENDING	NEW YORK; WESTWAY'S PRICE LIST	761	FALSE	1982
5e6cd7d5e1924c2888545bbb	0.75	prolific B	TRUE	txt/2837300226.xml.txt	2023-07-15	Los Angeles Times	Ibert Schultz	Schultz, Ibert	Enrollments,Bans,College admissions,Black students,Success,Affirmative action,School districts,Extracurricular activities	Opinion: Now that affirmative action is banned, the way to level the field is one Black student at a time	830	TRUE	2023
5e6cd7d5e1924c2888545bbb	0	prolific B	TRUE	txt/398955309.xml.txt	2005-02-24	Wall Street Journal	Joseph Epstein	Epstein, Joseph	Political behavior,Corruption in government -- Chicago Illinois,Municipal government,Writers,Corruption,Political parties,State elections,Mayors,Voter behavior,Local elections	Cross Country: A Tale of Two Daleys	1062	FALSE	2005
5e6cd7d5e1924c2888545bbb	0.75	prolific B	TRUE	txt/2090998076.xml.txt	2018-08-22	Los Angeles Times	Gustavo Arellano	Arellano, Gustavo	Hispanic Americans,Careers,Minority & ethnic groups,Political parties,Mayors	Happy birthday, Pedro	810	TRUE	2018
5e6cd7d5e1924c2888545bbb	-0.75	prolific B	TRUE	txt/399095057.xml.txt	2008-07-07	Wall Street Journal	Dorothy Rabinowitz	Rabinowitz, Dorothy	Racial harassment,Race,Racism,Academic libraries,Books,Reading,College campuses,Affirmative action	American Politics Aren't 'Post-Racial'	1329	TRUE	2008
5e6cd7d5e1924c2888545bbb	0.75	prolific B	TRUE	txt/2236765173.xml.txt	1997-09-07	New York Times	NA	NA	Supreme Court decisions,Admissions policies,Multiculturalism & pluralism,Racial discrimination,Race,Employment,Recruitment,Affirmative action,Judicial appointments	How to Save Affirmative Action	802	TRUE	1997
5e6cd7d5e1924c2888545bbb	0	prolific B	TRUE	txt/2065768718.xml.txt	2018-07-08	New York Times	David Leonhardt	Leonhardt, David	Conservatism,Nominations,Hearings & confirmations,Abortion,Political parties	This Is No Time for Liberal Despair	844	FALSE	2018
65a59414270861aa7db6520c	0.75	prolific B	TRUE	txt/2236765173.xml.txt	1997-09-07	New York Times	NA	NA	Supreme Court decisions,Admissions policies,Multiculturalism & pluralism,Racial discrimination,Race,Employment,Recruitment,Affirmative action,Judicial appointments	How to Save Affirmative Action	802	TRUE	1997
65a59414270861aa7db6520c	-0.75	prolific B	TRUE	txt/409707034.xml.txt	2004-11-28	The Washington Post	George F. Will	Will, George F	Colleges & universities,Studies,Liberalism,College professors	Academia, Stuck To the Left	729	TRUE	2004
65a59414270861aa7db6520c	-0.75	prolific B	TRUE	txt/399070959.xml.txt	2008-10-17	Wall Street Journal	Jason L. Riley	Riley, Jason L	Presidential elections,African Americans,Progress,Poverty,Success,Politics,Low income groups,Skills	WEEKEND JOURNAL; Taste -- de gustibus: What Obama Can't Change: The Lives of Blacks	896	TRUE	2008
65a59414270861aa7db6520c	0.75	prolific B	TRUE	txt/2837300226.xml.txt	2023-07-15	Los Angeles Times	Ibert Schultz	Schultz, Ibert	Enrollments,Bans,College admissions,Black students,Success,Affirmative action,School districts,Extracurricular activities	Opinion: Now that affirmative action is banned, the way to level the field is one Black student at a time	830	TRUE	2023
65a59414270861aa7db6520c	NA	prolific B	TRUE	txt/419118450.xml.txt	2000-01-03	Chicago Tribune	Steve Chapman	Chapman, Steve	Web sites,Presidential elections,Internet,Online information services	FINDING MR. RIGHT AT THE POLLS	831	FALSE	2000
65a59414270861aa7db6520c	0	prolific B	TRUE	txt/421118533.xml.txt	1997-01-20	Los Angeles Times	EARL OFARI HUTCHINSON	HUTCHINSON, EARL OFARI	Civil rights,History	PERSPECTIVE ON MARTIN LUTHER KING JR.; A Visionary With More Than a Dream; Today's fuzzy icon had many practical ideas for improving the lot of blacks, some now taken for granted.	903	TRUE	1997
65a59414270861aa7db6520c	NA	prolific B	TRUE	txt/1023015447.xml.txt	2012-07-03	Wall Street Journal	William McGurn	McGurn, William	Supreme Court decisions,Conservatism,Credibility,Voting rights,Politics,Judges & magistrates	Main Street: Chief Justice Roberts Taxes Credibility	813	FALSE	2012
65a59414270861aa7db6520c	0.75	prolific B	TRUE	txt/1878508466.xml.txt	2017-03-19	Los Angeles Times	NA	NA	Supreme Court decisions,Hearings & confirmations,Same sex marriage,Federal court decisions,Gays & lesbians,Editorials	What to ask Judge Gorsuch; Look beyond politics and his resume. Make him talk seriously about his judicial philosophy.	1008	FALSE	2017
65a59414270861aa7db6520c	0	prolific B	TRUE	txt/433917131.xml.txt	2008-08-06	New York Times	Maureen Dowd	Dowd, Maureen	Political campaigns,Presidential elections	McCain's Green-Eyed Monster	776	FALSE	2008
6578eb199d938bc19925a731	0.75	prolific B	FALSE	txt/2454579785.xml.txt	2020-10-28	Chicago Tribune	Dahleen Glanton	Glanton, Dahleen	Presidents,African Americans,Racism	Trump's claim about doing more for black people makes me sick	805	TRUE	2020
6578eb199d938bc19925a731	NA	prolific B	FALSE	txt/424505995.xml.txt	1982-12-14	New York Times	Schanberg, Sydney H.	Schanberg, Sydney H.	ROADS AND TRAFFIC,BUILDING (CONSTRUCTION),SUITS AND LITIGATION,GOVERNMENT SPENDING	NEW YORK; WESTWAY'S PRICE LIST	761	FALSE	1982
6578eb199d938bc19925a731	0	prolific B	FALSE	txt/420558694.xml.txt	2007-04-13	Chicago Tribune	Ed Hinton	Hinton, Ed	Automobile racing	3-2-1! An F1 career blasts off	699	FALSE	2007
6578eb199d938bc19925a731	0.75	prolific B	FALSE	txt/2635873593.xml.txt	2022-03-06	New York Times	Linda Greenhouse	Greenhouse, Linda	Nominations,Presidents,Multiculturalism & pluralism,Race,Federal court decisions,Secondary schools,State court decisions,School boards,Affirmative action	Judge Jackson Could Change the Court	2519	TRUE	2022
6578eb199d938bc19925a731	0	prolific B	FALSE	txt/2234177127.xml.txt	1999-11-09	New York Times	NA	NA	Nominations,Capital punishment,Stabbings,Trials,Court hearings & proceedings,Convictions,Murders & murder attempts,State court decisions	Abroad at Home; Hypocrites in Power	676	FALSE	1999
6578eb199d938bc19925a731	0.75	prolific B	FALSE	txt/434126284.xml.txt	2009-07-26	New York Times	Helene Cooper	Cooper, Helene	Admissions policies,Minority & ethnic groups,Colleges & universities,Black college students,Affirmative action	Meet The New Elite, Not Like The Old	1292	TRUE	2009
6578eb199d938bc19925a731	-0.75	prolific B	FALSE	txt/759996654.xml.txt	2010-10-27	The Washington Post	Kathleen Parker	Parker, Kathleen	Hearings & confirmations,Apologies,Sexual harassment	High-tech lynching, redux	735	FALSE	2010
6578eb199d938bc19925a731	0	prolific B	FALSE	txt/399095057.xml.txt	2008-07-07	Wall Street Journal	Dorothy Rabinowitz	Rabinowitz, Dorothy	Racial harassment,Race,Racism,Academic libraries,Books,Reading,College campuses,Affirmative action	American Politics Aren't 'Post-Racial'	1329	TRUE	2008
